"Name","Version","VersionCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame","BrawlerTrophyReward","ShouldDownweight","OdditiesShopAvailability"
"emoji_primo",,,"sc/emoji_1.sc","emoji_primo","Luchador",,,,"DEFAULT","DEFAULT","DEFAULT","El_primo_start","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_primo_angry",,,"sc/emoji_1.sc","emoji_primo_angry","Luchador",,,,"ANGRY","COMMON","ANGRY","El_primo_hurt","3",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_primo_gg",,,"sc/emoji_1.sc","emoji_primo_gg","Luchador",,,,"SPECIAL","RARE","GG","El_primo_kill","1",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_primo_sad",,,"sc/emoji_1.sc","emoji_primo_sad","Luchador",,,,"SAD","COMMON","SAD","El_primo_die","0",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_primo_thanks",,,"sc/emoji_1.sc","emoji_primo_thanks","Luchador",,,,"SPECIAL","EPIC","THANKS","El_primo_start","5",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_rage",,,"sc/emoji_1.sc","emoji_rage",,,,,"ANGRY","DEFAULT","ANGRY",,,,,"TRUE",,,"TRUE",,,,,,,,,"NEVER"
"emoji_rico",,,"sc/emoji_1.sc","emoji_rico","TrickshotDude",,,,"DEFAULT","DEFAULT","DEFAULT","Rick_start","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_rico_angry",,,"sc/emoji_1.sc","emoji_rico_angry","TrickshotDude",,,,"ANGRY","COMMON","ANGRY","Rick_hurt","4",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_rico_gg",,,"sc/emoji_1.sc","emoji_rico_gg","TrickshotDude",,,,"SPECIAL","RARE","GG","Rick_kill","5",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_rico_sad",,,"sc/emoji_1.sc","emoji_rico_sad","TrickshotDude",,,,"SAD","COMMON","SAD","Rick_die","0",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_rico_thanks",,,"sc/emoji_1.sc","emoji_rico_thanks","TrickshotDude",,,,"SPECIAL","EPIC","THANKS","Rick_start","4",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_rosa",,,"sc/emoji_1.sc","emoji_rosa","Rosa",,,,"DEFAULT","DEFAULT","DEFAULT","Rosa_start","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_rosa_angry",,,"sc/emoji_1.sc","emoji_rosa_angry","Rosa",,,,"ANGRY","COMMON","ANGRY","Rosa_die","1",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_rosa_gg",,,"sc/emoji_1.sc","emoji_rosa_gg","Rosa",,,,"SPECIAL","RARE","GG","Rosa_ulti_vo","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_rosa_sad",,,"sc/emoji_1.sc","emoji_rosa_sad","Rosa",,,,"SAD","COMMON","SAD","Rosa_die","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_rosa_thanks",,,"sc/emoji_1.sc","emoji_rosa_thanks","Rosa",,,,"SPECIAL","EPIC","THANKS","Rosa_lead","2",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sad",,,"sc/emoji_1.sc","emoji_sad",,,,,"SAD","DEFAULT","SAD",,,,,"TRUE",,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_sandy",,,"sc/emoji_1.sc","emoji_sandy","Sandstorm",,,,"DEFAULT","DEFAULT","DEFAULT","Sandy_start_vo","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_sandy_angry",,,"sc/emoji_1.sc","emoji_sandy_angry","Sandstorm",,,,"ANGRY","COMMON","ANGRY","Sandy_hurt_vo","1",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_sandy_gg",,,"sc/emoji_1.sc","emoji_sandy_gg","Sandstorm",,,,"SPECIAL","RARE","GG","Sandy_kill_vo","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sandy_sad",,,"sc/emoji_1.sc","emoji_sandy_sad","Sandstorm",,,,"SAD","COMMON","SAD","Sandy_die_vo","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_sandy_thanks",,,"sc/emoji_1.sc","emoji_sandy_thanks","Sandstorm",,,,"SPECIAL","EPIC","THANKS","Sandy_kill_vo","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_shelly",,,"sc/emoji_1.sc","emoji_shelly","ShotgunGirl",,,,"DEFAULT","DEFAULT","DEFAULT","Shelly_Start","3",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_shelly_angry",,,"sc/emoji_1.sc","emoji_shelly_angry","ShotgunGirl",,,,"ANGRY","COMMON","ANGRY","Shelly_Die","3",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_shelly_gg",,,"sc/emoji_1.sc","emoji_shelly_gg","ShotgunGirl",,,,"SPECIAL","RARE","GG","Shelly_Lead","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_shelly_sad",,,"sc/emoji_1.sc","emoji_shelly_sad","ShotgunGirl",,,,"SAD","COMMON","SAD","Shelly_Die","0",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_shelly_thanks",,,"sc/emoji_1.sc","emoji_shelly_thanks","ShotgunGirl",,,,"SPECIAL","EPIC","THANKS","Shelly_Lead","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_shocked",,,"sc/emoji_1.sc","emoji_shocked",,,,,"SAD","DEFAULT","SAD",,,,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_smile",,,"sc/emoji_1.sc","emoji_smile",,,,,"HAPPY","DEFAULT","HAPPY",,,,,"TRUE",,,"TRUE",,,,,,,,,"NEVER"
"emoji_speechless",,,"sc/emoji_1.sc","emoji_speechless",,,,,"SAD","DEFAULT","SAD",,,,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_spike",,,"sc/emoji_1.sc","emoji_spike","Cactus",,,,"DEFAULT","DEFAULT","DEFAULT",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_spike_angry",,,"sc/emoji_1.sc","emoji_spike_angry","Cactus",,,,"ANGRY","COMMON","ANGRY",,,,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_spike_gg",,,"sc/emoji_1.sc","emoji_spike_gg","Cactus",,,,"SPECIAL","RARE","GG",,,,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_spike_sad",,,"sc/emoji_1.sc","emoji_spike_sad","Cactus",,,,"SAD","COMMON","SAD",,,,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_spike_thanks",,,"sc/emoji_1.sc","emoji_spike_thanks","Cactus",,,,"SPECIAL","EPIC","THANKS",,,,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sprout",,,"sc/emoji_1.sc","emoji_sprout","Wally",,,,"DEFAULT","DEFAULT","DEFAULT","Sprout_Start_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_sprout_angry",,,"sc/emoji_1.sc","emoji_sprout_angry","Wally",,,,"ANGRY","COMMON","ANGRY","Sprout_Die_VO","1",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_sprout_gg",,,"sc/emoji_1.sc","emoji_sprout_gg","Wally",,,,"SPECIAL","RARE","GG","Sprout_Lead_VO","0",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_sprout_sad",,,"sc/emoji_1.sc","emoji_sprout_sad","Wally",,,,"SAD","COMMON","SAD","Sprout_Hurt_VO","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_sprout_thanks",,,"sc/emoji_1.sc","emoji_sprout_thanks","Wally",,,,"SPECIAL","EPIC","THANKS","Sprout_Start_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_stunned",,,"sc/emoji_1.sc","emoji_stunned",,,,,"SAD","DEFAULT","SAD",,,,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_tara",,,"sc/emoji_1.sc","emoji_tara","BlackHole",,,,"DEFAULT","DEFAULT","DEFAULT","Tara_start_vo","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_tara_angry",,,"sc/emoji_1.sc","emoji_tara_angry","BlackHole",,,,"ANGRY","COMMON","ANGRY","Tara_hurt_vo","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_tara_gg",,,"sc/emoji_1.sc","emoji_tara_gg","BlackHole",,,,"SPECIAL","RARE","GG","Tara_kill_vo","3",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_tara_sad",,,"sc/emoji_1.sc","emoji_tara_sad","BlackHole",,,,"SAD","COMMON","SAD","Tara_die_vo","1",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_tara_thanks",,,"sc/emoji_1.sc","emoji_tara_thanks","BlackHole",,,,"SPECIAL","EPIC","THANKS","Tara_lead_vo","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_thumbsdown",,,"sc/emoji_1.sc","emoji_thumbsdown",,,,,"SPECIAL","DEFAULT","THANKS",,,,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_thumbsup",,,"sc/emoji_1.sc","emoji_thumbsup",,,,,"SPECIAL","DEFAULT","THANKS",,,,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_tick",,,"sc/emoji_1.sc","emoji_tick","ClusterBombDude",,,,"DEFAULT","DEFAULT","DEFAULT","Tick_vo_1","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_tick_angry",,,"sc/emoji_1.sc","emoji_tick_angry","ClusterBombDude",,,,"ANGRY","COMMON","ANGRY","Tick_vo_hurt","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_tick_gg",,,"sc/emoji_1.sc","emoji_tick_gg","ClusterBombDude",,,,"SPECIAL","RARE","GG","Tick_vo_1","1",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_tick_sad",,,"sc/emoji_1.sc","emoji_tick_sad","ClusterBombDude",,,,"SAD","COMMON","SAD","Tick_vo_hurt","0",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_tick_thanks",,,"sc/emoji_1.sc","emoji_tick_thanks","ClusterBombDude",,,,"SPECIAL","EPIC","THANKS","Tick_vo_1","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_8bit_happy",,,"sc/emoji_1.sc","emoji_8bit_happy","Arcade",,,,"HAPPY","COMMON","HAPPY","8bit_lead_vo","0",,,,,,"TRUE",,,,,,,"TrophyRewardsArcade",,"NEVER"
"emoji_barley_happy",,,"sc/emoji_1.sc","emoji_barley_happy","Barkeep",,,,"HAPPY","COMMON","HAPPY","Barley_Kill","2",,,,,,"TRUE",,,,,,,"TrophyRewardsBarkeep",,"NEVER"
"emoji_bea_happy",,,"sc/emoji_1.sc","emoji_bea_happy","BeeSniper",,,,"HAPPY","COMMON","HAPPY","Bea_Kill_VO","0",,,,,,"TRUE",,,,,,,"TrophyRewardsBeeSniper",,"NEVER"
"emoji_bibi_happy",,,"sc/emoji_1.sc","emoji_bibi_happy","Baseball",,,,"HAPPY","COMMON","HAPPY","Bibi_lead_vo","0",,,,,,"TRUE",,,,,,,"TrophyRewardsBaseball",,"NEVER"
"emoji_bo_happy",,,"sc/emoji_1.sc","emoji_bo_happy","BowDude",,,,"HAPPY","COMMON","HAPPY","Bo_kill","0",,,,,,"TRUE",,,,,,,"TrophyRewardsBowDude",,"NEVER"
"emoji_brock_happy",,,"sc/emoji_1.sc","emoji_brock_happy","RocketGirl",,,,"HAPPY","COMMON","HAPPY","Brock_lead_vo","0",,,,,,"TRUE",,,,,,,"TrophyRewardsRocketGirl",,"NEVER"
"emoji_bull_happy",,,"sc/emoji_1.sc","emoji_bull_happy","BullDude",,,,"HAPPY","COMMON","HAPPY","Bull_kill","1",,,,,,"TRUE",,,,,,,"TrophyRewardsBullDude",,"NEVER"
"emoji_carl_happy",,,"sc/emoji_1.sc","emoji_carl_happy","Whirlwind",,,,"HAPPY","COMMON","HAPPY","Carl_ulti_vo","1",,,,,,"TRUE",,,,,,,"TrophyRewardsWhirlwind",,"NEVER"
"emoji_colt_happy",,,"sc/emoji_1.sc","emoji_colt_happy","Gunslinger",,,,"HAPPY","COMMON","HAPPY","Hotshot_Lead","3",,,,,,"TRUE",,,,,,,"TrophyRewardsGunslinger",,"NEVER"
"emoji_crow_happy",,,"sc/emoji_1.sc","emoji_crow_happy","Crow",,,,"HAPPY","COMMON","HAPPY","Crow_Kill","0",,,,,,"TRUE",,,,,,,"TrophyRewardsCrow",,"NEVER"
"emoji_darryl_happy",,,"sc/emoji_1.sc","emoji_darryl_happy","BarrelBot",,,,"HAPPY","COMMON","HAPPY","Darryl_Kill_VO","2",,,,,,"TRUE",,,,,,,"TrophyRewardsBarrelBot",,"NEVER"
"emoji_dynamike_happy",,,"sc/emoji_1.sc","emoji_dynamike_happy","TntDude",,,,"HAPPY","COMMON","HAPPY","Tnt_guy_kill_vo","2",,,,,,"TRUE",,,,,,,"TrophyRewardsTntDude",,"NEVER"
"emoji_emz_happy",,,"sc/emoji_1.sc","emoji_emz_happy","Mummy",,,,"HAPPY","COMMON","HAPPY","Emz_ulti_vo","0",,,,,,"TRUE",,,,,,,"TrophyRewardsMummy",,"NEVER"
"emoji_frank_happy",,,"sc/emoji_1.sc","emoji_frank_happy","HammerDude",,,,"HAPPY","COMMON","HAPPY","Frank_vo","4",,,,,,"TRUE",,,,,,,"TrophyRewardsHammerDude",,"NEVER"
"emoji_gene_happy",,,"sc/emoji_1.sc","emoji_gene_happy","HookDude",,,,"HAPPY","COMMON","HAPPY","Gene_vo","1",,,,,,"TRUE",,,,,,,"TrophyRewardsHookDude",,"NEVER"
"emoji_jacky_happy",,,"sc/emoji_1.sc","emoji_jacky_happy","Driller",,,,"HAPPY","COMMON","HAPPY","Jackie_Ulti_VO","1",,,,,,"TRUE",,,,,,,"TrophyRewardsDriller",,"NEVER"
"emoji_jessie_happy",,,"sc/emoji_1.sc","emoji_jessie_happy","Mechanic",,,,"HAPPY","COMMON","HAPPY","Jess_kill","0",,,,,,"TRUE",,,,,,,"TrophyRewardsMechanic",,"NEVER"
"emoji_leon_happy",,,"sc/emoji_1.sc","emoji_leon_happy","Ninja",,,,"HAPPY","COMMON","HAPPY","Leon_kill_vo","1",,,,,,"TRUE",,,,,,,"TrophyRewardsNinja",,"NEVER"
"emoji_mortis_happy",,,"sc/emoji_1.sc","emoji_mortis_happy","Undertaker",,,,"HAPPY","COMMON","HAPPY","Mortis_lead","2",,,,,,"TRUE",,,,,,,"TrophyRewardsUndertaker",,"NEVER"
"emoji_nita_happy",,,"sc/emoji_1.sc","emoji_nita_happy","Shaman",,,,"HAPPY","COMMON","HAPPY","Nita_kill","1",,,,,,"TRUE",,,,,,,"TrophyRewardsShaman",,"NEVER"
"emoji_pam_happy",,,"sc/emoji_1.sc","emoji_pam_happy","MinigunDude",,,,"HAPPY","COMMON","HAPPY","Pam_lead","0",,,,,,"TRUE",,,,,,,"TrophyRewardsMinigunDude",,"NEVER"
"emoji_penny_happy",,,"sc/emoji_1.sc","emoji_penny_happy","ArtilleryDude",,,,"HAPPY","COMMON","HAPPY","Penny_ulti","1",,,,,,"TRUE",,,,,,,"TrophyRewardsArtilleryDude",,"NEVER"
"emoji_piper_happy",,,"sc/emoji_1.sc","emoji_piper_happy","Sniper",,,,"HAPPY","COMMON","HAPPY","Piper_Ulti","1",,,,,,"TRUE",,,,,,,"TrophyRewardsSniper",,"NEVER"
"emoji_poco_happy",,,"sc/emoji_1.sc","emoji_poco_happy","DeadMariachi",,,,"HAPPY","COMMON","HAPPY","Poco_lead","0",,,,,,"TRUE",,,,,,,"TrophyRewardsDeadMariachi",,"NEVER"
"emoji_primo_happy",,,"sc/emoji_1.sc","emoji_primo_happy","Luchador",,,,"HAPPY","COMMON","HAPPY","El_primo_lead","1",,,,,,"TRUE",,,,,,,"TrophyRewardsLuchador",,"NEVER"
"emoji_rico_happy",,,"sc/emoji_1.sc","emoji_rico_happy","TrickshotDude",,,,"HAPPY","COMMON","HAPPY","Rick_lead","0",,,,,,"TRUE",,,,,,,"TrophyRewardsTrickshotDude",,"NEVER"
"emoji_rosa_happy",,,"sc/emoji_1.sc","emoji_rosa_happy","Rosa",,,,"HAPPY","COMMON","HAPPY","Rosa_kill","0",,,,,,"TRUE",,,,,,,"TrophyRewardsRosa",,"NEVER"
"emoji_sandy_happy",,,"sc/emoji_1.sc","emoji_sandy_happy","Sandstorm",,,,"HAPPY","COMMON","HAPPY","Sandy_start_vo","5",,,,,,"TRUE",,,,,,,"TrophyRewardsSandstorm",,"NEVER"
"emoji_shelly_happy",,,"sc/emoji_1.sc","emoji_shelly_happy","ShotgunGirl",,,,"HAPPY","COMMON","HAPPY","Shelly_Lead","3",,,,,,"TRUE",,,,,,,"TrophyRewardsShotgunGirl",,"NEVER"
"emoji_spike_happy",,,"sc/emoji_1.sc","emoji_spike_happy","Cactus",,,,"HAPPY","COMMON","HAPPY",,,,,,,,"TRUE",,,,,,,"TrophyRewardsCactus",,"NEVER"
"emoji_sprout_happy",,,"sc/emoji_1.sc","emoji_sprout_happy","Wally",,,,"HAPPY","COMMON","HAPPY","Sprout_Start_VO","2",,,,,,"TRUE",,,,,,,"TrophyRewardsWally",,"NEVER"
"emoji_tara_happy",,,"sc/emoji_1.sc","emoji_tara_happy","BlackHole",,,,"HAPPY","COMMON","HAPPY","Tara_kill_vo","2",,,,,,"TRUE",,,,,,,"TrophyRewardsBlackHole",,"NEVER"
"emoji_tick_happy",,,"sc/emoji_1.sc","emoji_tick_happy","ClusterBombDude",,,,"HAPPY","COMMON","HAPPY","Tick_vo_1","4",,,,,,"TRUE",,,,,,,"TrophyRewardsClusterBombDude",,"NEVER"
"emoji_gale",,,"sc/emoji_1.sc","emoji_gale","Blower",,,,"DEFAULT","DEFAULT","DEFAULT","Gale_Start_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gale_angry",,,"sc/emoji_1.sc","emoji_gale_angry","Blower",,,,"ANGRY","COMMON","ANGRY","Gale_Die_VO","0",,,,"375","9","TRUE",,,,,,,,,"AVAILABLE"
"emoji_gale_gg",,,"sc/emoji_1.sc","emoji_gale_gg","Blower",,,,"SPECIAL","RARE","GG","Gale_Kill_VO","2",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_gale_happy",,,"sc/emoji_1.sc","emoji_gale_happy","Blower",,,,"HAPPY","COMMON","HAPPY","Gale_Kill_VO","0",,,,,,"TRUE",,,,,,,"TrophyRewardsBlower",,"NEVER"
"emoji_gale_sad",,,"sc/emoji_1.sc","emoji_gale_sad","Blower",,,,"SAD","COMMON","SAD","Gale_Die_VO","4",,,,"375","9","TRUE",,,,,,,,,"AVAILABLE"
"emoji_gale_thanks",,,"sc/emoji_1.sc","emoji_gale_thanks","Blower",,,,"SPECIAL","EPIC","THANKS","Gale_Kill_VO","4",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_gale_trader",,,"sc/emoji_1.sc","emoji_gale_trader","Blower",,,,"SPECIAL","COLLECTORS","DEFAULT","Gale_Start_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gale_trader_angry",,,"sc/emoji_1.sc","emoji_gale_trader_angry","Blower",,,,"SPECIAL","COLLECTORS","ANGRY","Gale_Die_VO","0",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_gale_trader_gg",,,"sc/emoji_1.sc","emoji_gale_trader_gg","Blower",,,,"SPECIAL","COLLECTORS","GG","Gale_Kill_VO","2",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gale_trader_happy",,,"sc/emoji_1.sc","emoji_gale_trader_happy","Blower",,,,"SPECIAL","COLLECTORS","HAPPY","Gale_Kill_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gale_trader_sad",,,"sc/emoji_1.sc","emoji_gale_trader_sad","Blower",,,,"SPECIAL","COLLECTORS","SAD","Gale_Die_VO","4",,,,,,"TRUE",,,,,,,,"TRUE","NEVER"
"emoji_gale_trader_thanks",,,"sc/emoji_1.sc","emoji_gale_trader_thanks","Blower",,,,"SPECIAL","COLLECTORS","THANKS","Gale_Kill_VO","4",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_nani",,,"sc/emoji_1.sc","emoji_nani","Controller",,,,"DEFAULT","DEFAULT","DEFAULT","Nani_Start_VO","0",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_nani_angry",,,"sc/emoji_1.sc","emoji_nani_angry","Controller",,,,"ANGRY","COMMON","ANGRY","Nani_Hurt_VO","0",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_nani_gg",,,"sc/emoji_1.sc","emoji_nani_gg","Controller",,,,"SPECIAL","RARE","GG","Nani_Lead_VO","2",,,,"750","19","TRUE",,,,,,,,,"AVAILABLE"
"emoji_nani_happy",,,"sc/emoji_1.sc","emoji_nani_happy","Controller",,,,"HAPPY","COMMON","HAPPY","Nani_Lead_VO","1",,,,,,"TRUE",,,,,,,"TrophyRewardsController",,"NEVER"
"emoji_nani_sad",,,"sc/emoji_1.sc","emoji_nani_sad","Controller",,,,"SAD","COMMON","SAD","Nani_Hurt_VO","2",,,,"375","9","TRUE",,,,,,,,"TRUE","AVAILABLE"
"emoji_nani_thanks",,,"sc/emoji_1.sc","emoji_nani_thanks","Controller",,,,"SPECIAL","EPIC","THANKS","Nani_Lead_VO","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_8bit_phew",,,"sc/emoji_1.sc","emoji_8bit_phew","Arcade",,,,"SPECIAL","EPIC","PHEW","8bit_die_vo","2",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_barley_phew",,,"sc/emoji_1.sc","emoji_barley_phew","Barkeep",,,,"SPECIAL","EPIC","PHEW","Barley_Hurt","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_bea_phew",,,"sc/emoji_1.sc","emoji_bea_phew","BeeSniper",,,,"SPECIAL","EPIC","PHEW","Bea_Hurt_VO","4",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_bibi_phew",,,"sc/emoji_1.sc","emoji_bibi_phew","Baseball",,,,"SPECIAL","EPIC","PHEW","Bibi_die_vo","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_bo_phew",,,"sc/emoji_1.sc","emoji_bo_phew","BowDude",,,,"SPECIAL","EPIC","PHEW","Bo_hurt","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_brock_phew",,,"sc/emoji_1.sc","emoji_brock_phew","RocketGirl",,,,"SPECIAL","EPIC","PHEW","Brock_hurt_vo","2",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_bull_phew",,,"sc/emoji_1.sc","emoji_bull_phew","BullDude",,,,"SPECIAL","EPIC","PHEW","Bull_takedamage_vo","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_carl_phew",,,"sc/emoji_1.sc","emoji_carl_phew","Whirlwind",,,,"SPECIAL","EPIC","PHEW","Carl_hurt_vo","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_colt_phew",,,"sc/emoji_1.sc","emoji_colt_phew","Gunslinger",,,,"SPECIAL","EPIC","PHEW","Hotshot_Takedamge_Vo","6",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_crow_phew",,,"sc/emoji_1.sc","emoji_crow_phew","Crow",,,,"SPECIAL","EPIC","PHEW","Crow_Takedamage","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_darryl_phew",,,"sc/emoji_1.sc","emoji_darryl_phew","BarrelBot",,,,"SPECIAL","EPIC","PHEW","Darryl_Die_VO","1",,"LoginCalendarDarryl2",,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_dynamike_phew",,,"sc/emoji_1.sc","emoji_dynamike_phew","TntDude",,,,"SPECIAL","EPIC","PHEW","Tnt_guy_hurt_vo","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_emz_phew",,,"sc/emoji_1.sc","emoji_emz_phew","Mummy",,,,"SPECIAL","EPIC","PHEW","Emz_hurt_vo","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_frank_phew",,,"sc/emoji_1.sc","emoji_frank_phew","HammerDude",,,,"SPECIAL","EPIC","PHEW","Frank_vo","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_gale_phew",,,"sc/emoji_1.sc","emoji_gale_phew","Blower",,,,"SPECIAL","EPIC","PHEW","Gale_Hurt_VO","1",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_gale_trader_phew",,,"sc/emoji_1.sc","emoji_gale_trader_phew","Blower",,,,"SPECIAL","COLLECTORS","PHEW","Gale_Hurt_VO","1",,,,,,"TRUE",,,,,,,,,"NEVER"
"emoji_gene_phew",,,"sc/emoji_1.sc","emoji_gene_phew","HookDude",,,,"SPECIAL","EPIC","PHEW","Gene_vo","2",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_jacky_phew",,,"sc/emoji_1.sc","emoji_jacky_phew","Driller",,,,"SPECIAL","EPIC","PHEW","Jackie_Hurt_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_jessie_phew",,,"sc/emoji_1.sc","emoji_jessie_phew","Mechanic",,,,"SPECIAL","EPIC","PHEW","Jess_ulti","5",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_leon_phew",,,"sc/emoji_1.sc","emoji_leon_phew","Ninja",,,,"SPECIAL","EPIC","PHEW","Leon_hurt_vo","0",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_max_phew",,,"sc/emoji_1.sc","emoji_max_phew","Speedy",,,,"SPECIAL","EPIC","PHEW","Max_Hurt_VO","3",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_mortis_phew",,,"sc/emoji_1.sc","emoji_mortis_phew","Undertaker",,,,"SPECIAL","EPIC","PHEW","Mortis_lead","4",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_mrp_phew",,,"sc/emoji_1.sc","emoji_mrp_phew","SpawnerDude",,,,"SPECIAL","EPIC","PHEW","Mrp_Die_VO","2",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
"emoji_nani_phew",,,"sc/emoji_1.sc","emoji_nani_phew","Controller",,,,"SPECIAL","EPIC","PHEW","Nani_Hurt_VO","5",,,,"1500","39","TRUE",,,,,,,,,"AVAILABLE"
